corr_MainComp_0,F15_affectby_F15,F15_affectby_F11,F11_affectby_F11,F17_affectby_F11,F11_affectby_F21
corr_MainComp_0,10.741091552923548,10.678085672386397,10.66911707102832,10.605445683867273,10.587855184832485
corr_MainComp_1,F14_affectby_F12,F11_affectby_F12,F14_affectby_F22,F11_affectby_F22,F15_affectby_F12
corr_MainComp_1,-10.473323676496967,-10.263921270823984,-10.093679786600989,-9.976001953242552,-9.742111080901177
corr_MainComp_2,F11_affectby_F1,F21_affectby_F1,F15_affectby_F1,F11_affectby_F5,F14_affectby_F1
corr_MainComp_2,-11.258351543837303,-10.975115126636625,-10.944159951388775,-10.925179849460108,-10.918605634295398
